REC_ID,Species,Continent.of.Origin,Country.of.Origin,Harvest.Year,Expiration,Variety,Color,Processing.Method,Aroma,Flavor,Aftertaste,Acidity,Body,Balance,Uniformity,Clean.Cup,Sweetness,Moisture,Quakers,Category.One.Defects,Category.Two.Defects,id
0,Arabica,Africa,Ethiopia,2014.0,04/03/16,,Green,Washed / Wet,8.67,8.83,8.67,8.75,8.5,8.42,10.0,10.0,10.0,0.12,0,0,0,ETH
1,Arabica,Africa,Ethiopia,2014.0,04/03/16,Other,Green,Washed / Wet,8.75,8.67,8.5,8.58,8.42,8.42,10.0,10.0,10.0,0.12,0,0,1,ETH
2,Arabica,North America,Guatemala,,05/31/11,Bourbon,,,8.42,8.5,8.42,8.42,8.33,8.42,10.0,10.0,10.0,0.0,0,0,0,GTM
3,Arabica,Africa,Ethiopia,2014.0,03/25/16,,Green,Natural / Dry,8.17,8.58,8.42,8.42,8.5,8.25,10.0,10.0,10.0,0.11,0,0,2,ETH
4,Arabica,Africa,Ethiopia,2014.0,04/03/16,Other,Green,Washed / Wet,8.25,8.5,8.25,8.5,8.42,8.33,10.0,10.0,10.0,0.12,0,0,2,ETH
5,Arabica,South America,Brazil,2013.0,09/03/14,,Bluish-Green,Natural / Dry,8.58,8.42,8.42,8.5,8.25,8.33,10.0,10.0,10.0,0.11,0,0,1,BRA
6,Arabica,South America,Peru,2012.0,09/17/13,Other,Bluish-Green,Washed / Wet,8.42,8.5,8.33,8.5,8.25,8.25,10.0,10.0,10.0,0.11,0,0,0,PER
7,Arabica,Africa,Ethiopia,2010.0,09/02/11,,,,8.25,8.33,8.5,8.42,8.33,8.5,10.0,10.0,9.33,0.03,0,0,0,ETH
8,Arabica,Africa,Ethiopia,2010.0,09/02/11,,,,8.67,8.67,8.58,8.42,8.33,8.42,9.33,10.0,9.33,0.03,0,0,0,ETH
9,Arabica,Africa,Ethiopia,2014.0,03/29/16,Other,Green,Natural / Dry,8.08,8.58,8.5,8.5,7.67,8.42,10.0,10.0,10.0,0.1,0,0,4,ETH
10,Arabica,Africa,Ethiopia,2014.0,03/26/16,,,Natural / Dry,8.17,8.67,8.25,8.5,7.75,8.17,10.0,10.0,10.0,0.1,0,0,1,ETH
11,Arabica,North America,United States,2014.0,03/12/16,Other,,Washed / Wet,8.25,8.42,8.17,8.33,8.08,8.17,10.0,10.0,10.0,0.0,0,0,0,USA
12,Arabica,North America,United States,2014.0,03/12/16,Other,,Washed / Wet,8.08,8.67,8.33,8.42,8.0,8.08,10.0,10.0,10.0,0.0,0,0,0,USA
13,Arabica,North America,United States,2009.0,05/31/11,,,,8.33,8.42,8.08,8.25,8.25,8.0,10.0,10.0,10.0,0.0,0,0,2,USA
14,Arabica,Africa,Ethiopia,2010.0,08/31/11,,,,8.25,8.33,8.5,8.25,8.58,8.75,9.33,10.0,9.33,0.05,0,0,2,ETH
15,Arabica,North America,United States,2014.0,03/12/16,Other,,Washed / Wet,8.0,8.5,8.58,8.17,8.17,8.0,10.0,10.0,10.0,0.0,0,0,0,USA
16,Arabica,Asia,Indonesia,,05/31/11,,,,8.33,8.25,7.83,7.75,8.5,8.42,10.0,10.0,10.0,0.03,0,0,0,IDN
17,Arabica,Africa,Ethiopia,2009.0,06/16/11,,,,8.17,8.33,8.25,8.33,8.42,8.33,9.33,10.0,9.33,0.05,0,0,2,ETH
18,Arabica,Asia,China,2015.0,04/07/17,Catimor,Green,Washed / Wet,8.42,8.25,8.08,8.17,7.92,8.0,10.0,10.0,10.0,0.1,0,0,0,CHN
19,Arabica,Africa,Ethiopia,2014.0,03/24/16,Ethiopian Yirgacheffe,,Natural / Dry,8.17,8.17,8.0,8.17,8.08,8.33,10.0,10.0,10.0,0.0,0,0,8,ETH
20,Arabica,North America,United States,2014.0,03/12/16,Other,,Washed / Wet,8.0,8.25,8.08,8.5,8.25,8.0,10.0,10.0,10.0,0.0,0,0,0,USA
21,Arabica,North America,Costa Rica,2014.0,04/02/15,Caturra,Green,Washed / Wet,8.08,8.25,8.0,8.17,8.0,8.33,10.0,10.0,10.0,0.11,0,0,2,CRI
22,Arabica,North America,Mexico,2012.0,07/26/13,Other,Green,Washed / Wet,8.17,8.25,8.17,8.0,7.83,8.17,10.0,10.0,10.0,0.13,0,0,0,MEX
23,Arabica,North America,United States,2014.0,03/12/16,Other,,Washed / Wet,8.25,8.33,8.17,8.17,7.83,8.17,10.0,10.0,10.0,0.0,0,0,0,USA
24,Arabica,Africa,Ethiopia,2013.0,09/03/14,,Bluish-Green,Natural / Dry,8.42,8.17,7.92,8.17,8.33,8.0,10.0,10.0,10.0,0.11,0,0,1,ETH
25,Arabica,South America,Brazil,2011.0,12/02/12,Bourbon,Green,Natural / Dry,8.5,8.5,8.0,8.0,8.0,8.0,10.0,10.0,10.0,0.12,0,0,2,BRA
26,Arabica,Africa,Ethiopia,2009.0,06/16/11,,,,7.83,8.25,8.08,8.17,8.17,8.17,10.0,10.0,10.0,0.05,0,0,2,ETH
27,Arabica,Africa,Uganda,2013.0,06/26/15,SL14,Green,Washed / Wet,8.42,8.17,8.17,8.17,7.83,7.92,10.0,10.0,10.0,0.12,0,0,1,UGA
28,Arabica,North America,Honduras,2016.0,05/18/18,Caturra,Green,,8.17,8.08,8.08,8.0,8.08,8.0,10.0,10.0,10.0,0.1,0,0,3,HND
29,Arabica,Asia,Taiwan,2015.0,05/18/17,Sumatra,Green,Pulped natural / honey,8.0,8.0,8.0,8.25,8.0,8.17,10.0,10.0,10.0,0.0,0,0,0,TWN
30,Arabica,North America,Nicaragua,,05/18/11,,,,7.92,8.25,8.0,8.33,8.0,8.08,10.0,10.0,10.0,0.08,0,0,2,NIC
31,Arabica,Africa,Tanzania,2012.0,09/03/14,,Bluish-Green,Natural / Dry,8.42,8.17,8.17,8.0,7.58,8.0,10.0,10.0,10.0,0.11,0,0,1,TZA
32,Arabica,South America,Brazil,2011.0,12/02/12,Bourbon,Green,Natural / Dry,8.5,8.17,8.0,7.75,8.0,8.0,10.0,10.0,10.0,0.12,0,0,2,BRA
33,Arabica,North America,Costa Rica,2015.0,12/02/16,Caturra,Blue-Green,Washed / Wet,8.17,7.83,8.0,8.08,7.83,8.0,10.0,10.0,10.0,0.0,0,0,0,CRI
34,Arabica,Africa,Ethiopia,2014.0,03/26/16,,Green,Natural / Dry,8.0,8.08,7.92,8.0,8.08,8.08,10.0,10.0,10.0,0.1,0,0,3,ETH
35,Arabica,Africa,Kenya,2013.0,05/30/15,SL34,Blue-Green,Washed / Wet,8.08,8.0,8.0,8.25,7.92,7.92,10.0,10.0,10.0,0.12,0,0,1,KEN
36,Arabica,North America,United States,2012.0,04/06/13,Hawaiian Kona,,Natural / Dry,8.08,8.17,8.0,7.92,7.92,7.83,10.0,10.0,10.0,0.0,0,1,4,USA
37,Arabica,North America,United States,2010.0,01/28/12,,,,8.25,8.42,8.08,7.75,7.67,7.83,10.0,10.0,10.0,0.0,0,2,1,USA
38,Arabica,Africa,Ethiopia,2009.0,06/17/11,,,,7.92,7.75,8.08,8.08,8.08,8.17,10.0,10.0,10.0,0.1,0,0,2,ETH
39,Arabica,North America,United States,2014.0,03/12/16,Other,,Washed / Wet,7.67,8.17,8.0,8.0,8.17,8.08,10.0,10.0,10.0,0.0,0,0,0,USA
40,Arabica,Asia,Thailand,2012.0,04/12/13,Caturra,Green,Washed / Wet,7.83,8.33,7.83,8.25,7.58,7.92,10.0,10.0,10.0,0.1,0,1,9,THA
41,Arabica,South America,Brazil,2010.0,01/04/12,Yellow Bourbon,,,8.17,7.92,7.92,7.75,8.33,8.0,10.0,10.0,10.0,0.08,0,0,2,BRA
42,Arabica,South America,Brazil,2010.0,01/04/12,Yellow Bourbon,,,8.42,7.92,8.0,7.75,7.92,8.0,10.0,10.0,10.0,0.01,0,0,3,BRA
43,Arabica,Asia,Taiwan,2015.0,06/09/16,Bourbon,Green,Semi-washed / Semi-pulped,8.08,8.17,7.75,8.08,7.75,7.83,10.0,10.0,10.0,0.12,0,0,0,TWN
44,Arabica,Africa,Kenya,2014.0,01/29/16,SL28,Bluish-Green,Natural / Dry,8.08,8.08,8.0,8.0,7.83,8.08,10.0,10.0,10.0,0.11,0,0,2,KEN
45,Arabica,South America,Brazil,2011.0,12/02/12,Bourbon,Blue-Green,Semi-washed / Semi-pulped,8.33,8.0,8.0,8.0,7.75,8.0,10.0,10.0,10.0,0.11,0,0,2,BRA
46,Arabica,Africa,Uganda,2014.0,10/01/15,,,Semi-washed / Semi-pulped,8.08,8.08,7.83,7.92,8.08,7.92,10.0,10.0,10.0,0.0,0,0,0,UGA
47,Arabica,South America,Colombia,2013.0,03/20/15,Caturra,Green,Washed / Wet,7.75,7.92,7.83,8.08,8.08,8.17,10.0,10.0,10.0,0.12,0,1,1,COL
48,Arabica,Africa,Kenya,2013.0,02/06/15,SL28,Green,Washed / Wet,7.92,8.17,7.83,8.5,7.5,7.92,10.0,10.0,10.0,0.11,0,0,1,KEN
49,Arabica,Africa,Uganda,2012.0,02/12/13,Other,Blue-Green,Washed / Wet,8.25,8.0,7.83,8.08,8.0,7.92,10.0,10.0,10.0,0.1,0,0,0,UGA
50,Arabica,Africa,Ethiopia,2009.0,06/17/11,,,,7.75,8.08,8.0,8.25,8.0,8.0,10.0,10.0,10.0,0.01,0,0,4,ETH
51,Arabica,North America,United States,2009.0,05/31/11,,,,8.33,8.17,7.75,8.0,7.75,7.83,10.0,10.0,10.0,0.0,0,0,0,USA
52,Arabica,North America,Guatemala,2016.0,05/16/17,Bourbon,Green,Washed / Wet,7.92,8.08,7.92,8.08,8.08,7.83,10.0,10.0,10.0,0.1,1,0,3,GTM
53,Arabica,Africa,Uganda,2013.0,06/30/15,SL14,Green,Natural / Dry,8.17,8.17,7.92,8.08,7.83,7.75,10.0,10.0,10.0,0.12,0,0,0,UGA
54,Arabica,South America,Colombia,2013.0,07/26/14,Caturra,Blue-Green,Washed / Wet,8.0,8.0,8.0,8.17,7.83,8.0,10.0,10.0,10.0,0.0,0,1,0,COL
55,Arabica,North America,Panama,2017.0,10/09/18,Gesha,Bluish-Green,Washed / Wet,8.0,8.0,7.92,8.08,7.83,8.0,10.0,10.0,10.0,0.08,1,0,0,PAN
56,Arabica,Africa,Ethiopia,2014.0,04/03/16,,Green,Washed / Wet,7.83,8.08,7.92,8.08,8.0,7.92,10.0,10.0,10.0,0.1,0,0,4,ETH
57,Arabica,North America,Guatemala,2012.0,07/03/13,Bourbon,Green,Washed / Wet,7.83,8.0,8.0,8.17,7.83,8.0,10.0,10.0,10.0,0.12,0,0,3,GTM
58,Arabica,North America,Guatemala,2012.0,06/05/13,Catuai,Bluish-Green,Washed / Wet,8.0,8.0,7.83,8.33,7.83,7.83,10.0,10.0,10.0,0.1,0,0,1,GTM
59,Arabica,Africa,Ethiopia,2017.0,06/23/18,Caturra,,Natural / Dry,7.83,8.0,7.83,8.17,7.92,8.0,10.0,10.0,10.0,0.09,4,0,7,ETH
60,Arabica,South America,Peru,2013.0,01/22/15,,Green,Washed / Wet,8.0,8.0,8.0,8.08,7.92,7.75,10.0,10.0,10.0,0.1,0,4,6,PER
61,Arabica,Oceania,Papua New Guinea,2012.0,10/25/13,,Bluish-Green,Washed / Wet,8.33,8.42,7.83,8.33,8.0,8.25,9.33,9.33,10.0,0.12,0,0,1,PNG
62,Arabica,North America,El Salvador,2013.0,03/18/14,Bourbon,Blue-Green,Washed / Wet,7.92,8.17,8.0,7.92,7.75,7.83,10.0,10.0,10.0,0.1,0,0,3,SLV
63,Arabica,North America,El Salvador,2012.0,01/12/14,Bourbon,,Semi-washed / Semi-pulped,7.83,8.0,8.0,7.75,7.92,8.17,10.0,10.0,10.0,0.11,0,0,0,SLV
64,Arabica,North America,United States,2012.0,04/06/13,Hawaiian Kona,,Natural / Dry,7.83,8.0,7.92,7.75,8.08,8.0,10.0,10.0,10.0,0.0,0,0,1,USA
65,Arabica,North America,Panama,2014.0,05/22/16,Caturra,,Natural / Dry,8.0,7.75,7.83,7.83,7.67,8.58,10.0,10.0,10.0,0.09,0,2,2,PAN
66,Arabica,Africa,Kenya,2014.0,05/22/16,SL28,Green,Natural / Dry,7.92,7.92,7.83,8.08,7.83,7.92,10.0,10.0,10.0,0.1,0,0,3,KEN
67,Arabica,Africa,Ethiopia,2015.0,03/30/16,Other,Green,Natural / Dry,7.83,8.0,7.83,7.92,7.83,8.08,10.0,10.0,10.0,0.12,0,0,7,ETH
68,Arabica,Africa,Uganda,2013.0,06/26/15,SL14,Green,Washed / Wet,8.33,7.92,7.67,7.92,7.67,7.92,10.0,10.0,10.0,0.12,0,0,1,UGA
69,Arabica,North America,Guatemala,2013.0,02/26/14,Bourbon,Green,Washed / Wet,8.0,7.83,7.67,8.33,7.83,8.0,10.0,10.0,10.0,0.11,0,0,1,GTM
70,Arabica,Africa,Ethiopia,2015.0,03/30/16,,Green,Washed / Wet,7.75,7.83,7.83,8.17,7.92,7.83,10.0,10.0,10.0,0.1,0,0,18,ETH
71,Arabica,Africa,Uganda,2013.0,06/26/15,SL14,Green,Washed / Wet,8.08,8.0,7.83,7.67,8.0,7.83,10.0,10.0,10.0,0.12,0,0,5,UGA
72,Arabica,North America,United States,2012.0,04/06/13,Hawaiian Kona,,Natural / Dry,7.92,7.92,7.75,7.92,7.75,7.92,10.0,10.0,10.0,0.0,0,4,6,USA
73,Arabica,South America,Brazil,2011.0,12/02/12,Bourbon,Blue-Green,Semi-washed / Semi-pulped,8.0,8.0,8.0,7.67,7.75,8.0,10.0,10.0,10.0,0.11,0,0,1,BRA
74,Arabica,North America,El Salvador,2009.0,05/31/11,,,,8.08,7.83,7.83,8.08,7.83,7.83,10.0,10.0,10.0,0.01,0,0,0,SLV
75,Arabica,Asia,China,2015.0,04/06/17,Catimor,Green,Natural / Dry,8.0,8.0,8.0,7.83,7.83,7.75,10.0,10.0,10.0,0.1,0,0,0,CHN
76,Arabica,North America,Guatemala,2014.0,05/22/16,Pacamara,Green,Natural / Dry,7.83,7.75,7.83,7.67,7.83,8.58,10.0,10.0,10.0,0.11,0,0,1,GTM
77,Arabica,North America,Costa Rica,2014.0,05/01/15,Caturra,Bluish-Green,Washed / Wet,7.92,8.08,8.0,7.92,8.0,8.08,10.0,10.0,9.33,0.0,0,0,0,CRI
78,Arabica,North America,Costa Rica,2014.0,05/01/15,Caturra,Bluish-Green,Washed / Wet,8.0,7.58,7.58,7.67,8.08,8.5,10.0,10.0,10.0,0.1,0,0,2,CRI
79,Arabica,Africa,Kenya,2012.0,04/19/14,SL34,Green,Washed / Wet,7.83,8.08,7.75,8.08,7.92,7.75,10.0,10.0,10.0,0.0,0,0,2,KEN
80,Arabica,Africa,Kenya,2012.0,03/12/14,SL34,Green,Washed / Wet,8.0,7.92,7.92,8.08,7.83,7.75,10.0,10.0,10.0,0.0,0,0,6,KEN
81,Arabica,Africa,Ethiopia,2009.0,06/17/11,,,,7.83,7.83,7.92,8.08,7.75,7.83,10.0,10.0,10.0,0.05,0,0,2,ETH
82,Arabica,Africa,Ethiopia,2009.0,06/17/11,Typica,,,7.92,7.83,7.75,8.33,7.75,7.75,10.0,10.0,10.0,0.1,0,0,3,ETH
83,Arabica,North America,Guatemala,2016.0,04/27/17,Bourbon,Green,,8.0,7.92,7.75,8.0,7.92,7.83,10.0,10.0,10.0,0.1,2,0,2,GTM
84,Arabica,South America,Colombia,2015.0,04/07/16,Caturra,Green,Washed / Wet,8.17,7.92,7.83,8.0,7.58,7.83,10.0,10.0,10.0,0.11,0,0,0,COL
85,Arabica,South America,Colombia,2014.0,01/17/15,Caturra,Green,Natural / Dry,7.58,8.08,7.92,7.83,8.0,7.92,10.0,10.0,10.0,0.12,0,0,2,COL
86,Arabica,Asia,Indonesia,2012.0,11/26/13,Sumatra Lintong,Green,Semi-washed / Semi-pulped,7.75,7.83,7.67,8.0,8.08,7.83,10.0,10.0,10.0,0.11,0,0,3,IDN
87,Arabica,North America,Guatemala,2012.0,01/17/13,Caturra,,Washed / Wet,8.25,8.0,7.67,7.92,7.75,7.67,10.0,10.0,10.0,0.0,0,0,7,GTM
88,Arabica,Africa,Ethiopia,2016.0,08/09/17,Other,Green,Natural / Dry,7.75,8.0,7.58,8.0,8.0,7.92,10.0,10.0,10.0,0.11,1,0,8,ETH
89,Arabica,South America,Colombia,2015.0,08/17/16,Caturra,,Natural / Dry,8.17,7.83,7.58,8.08,8.0,7.75,10.0,10.0,10.0,0.0,0,0,0,COL
90,Arabica,Africa,Ethiopia,2014.0,10/07/15,,Green,Natural / Dry,8.42,8.0,7.42,8.0,7.92,7.92,9.33,10.0,10.0,0.1,0,2,7,ETH
91,Arabica,North America,United States,2014.0,03/10/15,Hawaiian Kona,Bluish-Green,Natural / Dry,7.58,7.83,7.83,7.92,7.83,8.17,10.0,10.0,10.0,0.11,0,2,2,USA
92,Arabica,South America,Colombia,2012.0,03/16/13,Caturra,Green,Natural / Dry,7.83,8.0,7.75,7.75,7.83,7.83,10.0,10.0,10.0,0.11,0,0,8,COL
93,Arabica,North America,United States,2010.0,12/27/11,,,,8.08,8.17,7.92,8.0,8.08,8.0,9.33,9.33,10.0,0.01,0,1,7,USA
94,Arabica,Africa,Ethiopia,2010.0,06/17/11,,,,7.67,8.0,7.83,8.0,7.92,7.83,10.0,10.0,10.0,0.0,0,0,5,ETH
95,Arabica,North America,United States,,05/17/11,,,,7.5,7.92,8.25,7.83,7.92,7.75,10.0,10.0,10.0,0.0,0,0,0,USA
96,Arabica,Africa,Uganda,2016.0,07/24/18,SL14,Green,Washed / Wet,8.17,7.92,7.75,7.75,7.67,7.75,10.0,10.0,10.0,0.11,0,0,1,UGA
97,Arabica,South America,Colombia,2016.0,02/15/18,Caturra,Green,Washed / Wet,8.0,7.92,7.75,7.92,7.75,7.83,10.0,10.0,10.0,0.0,0,0,3,COL
98,Arabica,North America,Costa Rica,2016.0,01/30/18,Catuai,Green,Washed / Wet,7.83,8.0,7.58,7.92,7.92,7.83,10.0,10.0,10.0,0.12,1,1,1,CRI
99,Arabica,North America,Mexico,2015.0,09/21/17,Typica,Green,Washed / Wet,7.83,8.0,7.83,7.75,7.67,7.83,10.0,10.0,10.0,0.09,0,0,3,MEX
100,Arabica,Africa,Kenya,2015.0,05/07/17,,Green,Washed / Wet,8.17,7.83,7.92,7.75,7.67,7.83,10.0,10.0,10.0,0.11,5,0,7,KEN
101,Arabica,Africa,Kenya,2012.0,04/19/14,SL34,Green,Washed / Wet,7.75,7.83,7.75,8.08,8.0,7.75,10.0,10.0,10.0,0.0,0,0,5,KEN
102,Arabica,South America,Brazil,2012.0,02/28/13,Mundo Novo,Green,Natural / Dry,8.0,8.0,7.83,7.83,7.67,7.67,10.0,10.0,10.0,0.12,0,0,3,BRA
103,Arabica,North America,Mexico,2010.0,04/05/12,Pacamara,,,7.92,8.17,7.75,8.08,7.42,7.83,10.0,10.0,10.0,0.0,0,0,0,MEX
104,Arabica,North America,United States,,02/24/12,,,,7.75,7.92,7.75,7.75,8.0,8.0,10.0,10.0,10.0,0.0,0,0,1,USA
105,Arabica,North America,Guatemala,2009.0,09/07/11,,,,7.83,8.08,7.67,8.0,7.75,7.67,10.0,10.0,10.0,0.04,0,0,1,GTM
106,Arabica,South America,Colombia,2016.0,11/25/17,Caturra,,Washed / Wet,7.92,7.92,7.67,7.83,7.92,7.83,10.0,10.0,10.0,0.0,6,1,2,COL
107,Arabica,South America,Colombia,2015.0,10/25/16,Caturra,Green,Washed / Wet,7.92,7.83,7.75,7.83,7.75,8.0,10.0,10.0,10.0,0.12,0,0,1,COL
108,Arabica,Asia,Taiwan,2015.0,06/08/16,Typica,Green,Semi-washed / Semi-pulped,7.67,7.83,8.0,7.58,8.0,7.92,10.0,10.0,10.0,0.11,0,0,0,TWN
109,Arabica,Africa,Tanzania,2014.0,12/12/15,Other,Green,Washed / Wet,8.0,7.83,7.83,7.92,7.75,7.75,10.0,10.0,10.0,0.12,0,0,2,TZA
110,Arabica,South America,Colombia,2012.0,12/11/13,Caturra,Green,Washed / Wet,7.75,7.92,7.83,7.75,7.75,8.0,10.0,10.0,10.0,0.11,0,0,3,COL
111,Arabica,North America,Mexico,2012.0,07/11/13,Typica,,Semi-washed / Semi-pulped,7.75,8.0,7.75,7.83,7.5,7.92,10.0,10.0,10.0,0.11,0,0,0,MEX
112,Arabica,South America,Brazil,2011.0,12/22/12,Bourbon,Green,Natural / Dry,8.0,7.92,7.75,7.75,8.0,7.75,10.0,10.0,10.0,0.11,0,0,2,BRA
113,Arabica,South America,Brazil,2011.0,12/02/12,Catuai,Green,Natural / Dry,8.0,8.0,7.75,8.0,7.5,7.75,10.0,10.0,10.0,0.12,0,0,2,BRA
114,Arabica,Africa,Kenya,2009.0,08/26/11,,,,8.0,7.67,7.83,8.17,7.92,7.75,10.0,10.0,10.0,0.06,0,1,9,KEN
115,Arabica,Asia,Taiwan,2016.0,05/18/17,Typica,Green,Natural / Dry,7.92,7.58,7.83,7.83,7.83,7.83,10.0,10.0,10.0,0.0,0,0,0,TWN
116,Arabica,Africa,Uganda,2013.0,06/30/15,SL14,Green,Natural / Dry,7.75,7.92,7.67,7.67,8.25,7.75,10.0,10.0,10.0,0.12,0,0,1,UGA
117,Arabica,North America,United States,2012.0,04/06/13,Hawaiian Kona,,Natural / Dry,7.67,7.75,7.75,7.75,7.83,8.0,10.0,10.0,10.0,0.0,0,3,15,USA
118,Arabica,Africa,Ethiopia,2009.0,06/17/11,,,,7.75,7.92,7.83,7.92,7.75,7.67,10.0,10.0,10.0,0.1,0,0,2,ETH
119,Arabica,Africa,Ethiopia,2009.0,06/17/11,,,,7.42,7.92,7.92,8.0,7.83,7.83,10.0,10.0,10.0,0.1,0,0,4,ETH
120,Arabica,Asia,Thailand,2015.0,06/27/17,Caturra,Green,Pulped natural / honey,7.75,7.75,7.75,7.75,8.0,7.75,10.0,10.0,10.0,0.12,0,0,0,THA
121,Arabica,Africa,Kenya,2014.0,06/01/16,SL34,Green,Washed / Wet,7.92,7.83,7.58,7.92,7.75,7.83,10.0,10.0,10.0,0.13,0,0,0,KEN
122,Arabica,North America,Honduras,2014.0,04/25/15,Catuai,Green,Washed / Wet,7.83,7.75,8.0,7.67,7.67,7.67,10.0,10.0,10.0,0.11,0,0,4,HND
123,Arabica,North America,El Salvador,2010.0,08/22/12,,,,7.75,8.0,8.0,8.33,7.67,7.92,10.0,10.0,9.33,0.15,0,0,3,SLV
124,Arabica,North America,Nicaragua,2009.0,05/31/11,,,,7.83,7.58,7.58,7.83,7.75,7.67,10.0,10.0,10.0,0.18,0,0,2,NIC
125,Arabica,North America,El Salvador,2016.0,06/26/18,Bourbon,Blue-Green,Washed / Wet,7.83,7.83,7.5,8.0,7.83,7.67,10.0,10.0,10.0,0.0,0,0,2,SLV
126,Arabica,Asia,Indonesia,2016.0,11/24/17,Java,Green,Washed / Wet,7.92,7.83,7.75,7.75,7.75,7.75,10.0,10.0,10.0,0.12,0,0,7,IDN
128,Arabica,North America,Costa Rica,2015.0,10/04/17,Catuai,Blue-Green,Washed / Wet,8.08,7.75,7.67,7.83,7.5,7.92,10.0,10.0,10.0,0.1,0,0,2,CRI
129,Arabica,North America,Guatemala,2015.0,06/01/17,Bourbon,Green,Washed / Wet,7.75,7.83,7.58,8.0,7.92,7.75,10.0,10.0,10.0,0.1,0,0,1,GTM
130,Arabica,North America,Costa Rica,2014.0,07/05/16,Caturra,Green,Washed / Wet,8.17,8.0,7.83,7.17,7.83,7.75,10.0,10.0,10.0,0.12,0,0,0,CRI
131,Arabica,Africa,Ethiopia,2014.0,05/22/16,Ethiopian Yirgacheffe,,Washed / Wet,8.08,7.83,7.75,7.83,7.58,7.67,10.0,10.0,10.0,0.1,0,0,3,ETH
132,Arabica,North America,Costa Rica,2014.0,05/22/16,Other,Green,Other,7.67,7.58,7.75,7.75,7.67,8.58,10.0,10.0,10.0,0.08,0,0,1,CRI
133,Arabica,North America,Costa Rica,2014.0,03/05/15,Catuai,Green,Washed / Wet,8.0,7.58,7.83,7.75,7.75,7.75,10.0,10.0,10.0,0.11,0,0,4,CRI
134,Arabica,North America,Costa Rica,2012.0,01/03/15,,Green,Washed / Wet,8.08,7.83,7.75,7.83,7.92,8.0,10.0,10.0,9.33,0.0,0,1,10,CRI
135,Arabica,Asia,Taiwan,2013.0,12/26/14,Typica,Green,Washed / Wet,8.0,7.92,7.75,7.75,7.75,7.75,10.0,10.0,10.0,0.11,0,0,0,TWN
136,Arabica,South America,Colombia,2013.0,12/20/14,Caturra,Green,Washed / Wet,7.75,7.83,7.75,7.83,7.75,7.83,10.0,10.0,10.0,0.0,0,0,0,COL
137,Arabica,Africa,Kenya,2012.0,09/16/13,SL28,Bluish-Green,Washed / Wet,7.75,7.92,7.83,8.0,7.58,7.75,10.0,10.0,10.0,0.11,0,0,0,KEN
138,Arabica,North America,Guatemala,2012.0,07/17/13,Bourbon,Green,Washed / Wet,8.0,7.83,7.67,7.83,7.67,8.0,10.0,10.0,10.0,0.11,0,0,4,GTM
139,Arabica,North America,Guatemala,2012.0,07/03/13,Bourbon,Green,Washed / Wet,7.67,7.83,7.67,8.0,7.67,7.83,10.0,10.0,10.0,0.12,0,0,4,GTM
140,Arabica,North America,Mexico,2012.0,07/02/13,Typica,,Washed / Wet,7.83,7.58,7.67,7.92,7.92,7.83,10.0,10.0,10.0,0.13,0,0,3,MEX
141,Arabica,Africa,Uganda,2012.0,02/12/13,Other,Blue-Green,Washed / Wet,7.92,7.83,7.75,7.92,7.67,7.75,10.0,10.0,10.0,0.11,0,0,3,UGA
142,Arabica,South America,Peru,,06/13/12,,,,7.67,7.83,7.75,7.75,7.92,7.83,10.0,10.0,10.0,0.0,0,0,3,PER
143,Arabica,Africa,Ethiopia,2009.0,06/17/11,,,,7.42,7.75,7.75,8.0,8.0,7.92,10.0,10.0,10.0,0.2,0,0,3,ETH
144,Arabica,Africa,Kenya,,01/11/19,SL34,Blue-Green,Washed / Wet,7.92,7.75,7.83,7.75,7.58,7.92,10.0,10.0,10.0,0.11,0,0,5,KEN
145,Arabica,South America,Colombia,2016.0,01/10/18,Other,Blue-Green,Washed / Wet,7.83,7.67,7.58,7.92,7.67,7.83,10.0,10.0,10.0,0.0,0,0,4,COL
146,Arabica,South America,Colombia,2016.0,12/28/17,Caturra,Green,Washed / Wet,7.92,7.83,7.58,8.0,7.83,7.67,10.0,10.0,10.0,0.0,1,0,5,COL
147,Arabica,Africa,Kenya,2013.0,07/21/15,Peaberry,Bluish-Green,Washed / Wet,7.83,7.83,7.83,7.75,7.58,7.83,10.0,10.0,10.0,0.1,0,0,2,KEN
148,Arabica,North America,Guatemala,2014.0,05/29/15,Pacas,Green,Washed / Wet,7.75,7.83,7.67,7.92,7.75,7.83,10.0,10.0,10.0,0.11,0,0,1,GTM
149,Arabica,North America,Guatemala,2014.0,03/24/15,Bourbon,Green,Washed / Wet,8.0,7.92,7.67,7.58,7.58,7.67,10.0,10.0,10.0,0.09,0,0,0,GTM
150,Arabica,South America,Colombia,2013.0,12/20/14,Caturra,,Washed / Wet,7.67,7.67,7.58,7.75,7.58,8.5,10.0,10.0,10.0,0.0,0,0,0,COL
151,Arabica,South America,Colombia,2013.0,12/06/14,Caturra,,Washed / Wet,7.75,7.75,7.83,7.75,7.58,8.0,10.0,10.0,10.0,0.0,0,0,5,COL
152,Arabica,Africa,Kenya,2013.0,08/30/14,SL28,Green,Washed / Wet,7.75,7.75,7.75,8.08,7.75,7.75,10.0,10.0,10.0,0.0,0,0,0,KEN
153,Arabica,South America,Colombia,2012.0,07/17/14,Caturra,Green,Washed / Wet,7.67,7.83,7.83,8.0,7.58,7.92,10.0,10.0,10.0,0.0,0,0,2,COL
