Country,Year_x,id,Exports,Year_y,Imports
Gambia,2021.0,GMB,349697.0,0.0,0.0
Georgia,2021.0,GEO,198497.0,2021.0,0.0
Germany,2021.0,DEU,376840570.0,2021.0,72326837.0
Ghana,2021.0,GHA,10019639.0,0.0,0.0
Gibraltar,2021.0,GIB,105.0,0.0,0.0
Greece,2021.0,GRC,4910671.0,2021.0,85607.0
Grenada,2021.0,GRD,6.0,2021.0,2.0
Guadeloupe,2021.0,GLP,337798.0,0.0,0.0
Guatemala,2021.0,GTM,15477824.0,2021.0,815649.0
Guinea,2021.0,GIN,2001963.0,0.0,0.0
Guinea-Bissau,2021.0,GNB,135.0,0.0,0.0
Guyana,2021.0,GUY,750454.0,0.0,0.0
Haiti,2021.0,HTI,4148.0,0.0,0.0
Honduras,2021.0,HND,4946400.0,2021.0,815446.0
Hong Kong,2021.0,HKG,8700077.0,2021.0,2196850.0
Hungary,2021.0,HUN,12756.0,2021.0,602420.0
Iceland,2021.0,ISL,306996.0,0.0,0.0
India,2021.0,IND,31545503.0,2021.0,8065771.0
Indonesia,2021.0,IDN,37473850.0,2021.0,1840042.0
Iran,2021.0,IRN,37.0,0.0,0.0
Iraq,2021.0,IRQ,2293298.0,0.0,0.0
Ireland,2021.0,IRL,1986670.0,2021.0,226575.0
Isle of Man,2021.0,IMN,266.0,0.0,0.0
Israel,2021.0,ISR,30268110.0,2021.0,14601095.0
Italy,2021.0,ITA,1532253954.0,2021.0,27373863.0
Jamaica,2021.0,JAM,6972916.0,2021.0,385883.0
Japan,2021.0,JPN,346461426.0,2021.0,1311262.0
Jersey,2021.0,JEY,37.0,0.0,0.0
Jordan,2021.0,JOR,25313834.0,0.0,0.0
Kazakhstan,2021.0,KAZ,542.0,0.0,0.0
Kenya,2021.0,KEN,2952938.0,0.0,0.0
Kuwait,2021.0,KWT,1612517.0,0.0,0.0
Kyrgyzstan,0.0,KGZ,0.0,2021.0,2.0
Laos,0.0,LAO,0.0,2021.0,2.0
Latvia,2021.0,LVA,189600.0,2021.0,268.0
Lebanon,2021.0,LBN,7414841.0,2021.0,4925.0
Liberia,2021.0,LBR,318155.0,0.0,0.0
Libya,2021.0,LBY,167996.0,0.0,0.0
Lithuania,2021.0,LTU,118281.0,2021.0,6477.0
Luxembourg,2021.0,LUX,861.0,2021.0,2711.0
Macao,2021.0,MAC,20497362.0,2021.0,318.0
Macedonia,2021.0,MKD,0.0,0.0,0.0
Madagascar,2021.0,MDG,921434.0,0.0,0.0
Malawi,2021.0,MWI,115209.0,0.0,0.0
Malaysia,2021.0,MYS,9066381.0,2021.0,953029.0
Maldives,2021.0,MDV,388.0,0.0,0.0
Mali,2021.0,MLI,25376.0,0.0,0.0
Malta,2021.0,MLT,56635.0,2021.0,484.0
Marshall Islands,2021.0,MHL,25515.0,0.0,0.0
Martinique,2021.0,MTQ,120339.0,0.0,0.0
Mauritania,2021.0,MRT,274417.0,0.0,0.0
Mauritius,2021.0,MUS,1028312.0,0.0,0.0
Mayotte,2021.0,MYT,19867.0,0.0,0.0
Mexico,2021.0,MEX,117958882.0,2021.0,2892234.0
Moldova,0.0,MDA,0.0,2021.0,0.0
Montenegro,2021.0,MNE,100328.0,0.0,0.0
Morocco,2021.0,MAR,5596593.0,2021.0,1155.0
Mozambique,2021.0,MOZ,296818.0,0.0,0.0
Myanmar,2021.0,MMR,149578.0,0.0,0.0
Namibia,2021.0,NAM,14951.0,2021.0,2.0
Nepal,2021.0,NPL,8.0,2021.0,1.0
Netherlands,2021.0,NLD,1567229134.0,2021.0,8999431.0
New Caledonia,2021.0,NCL,15.0,0.0,0.0
New Zealand,2021.0,NZL,20499532.0,2021.0,269.0
Nicaragua,2021.0,NIC,846443.0,2021.0,405575.0
Nigeria,2021.0,NGA,19668060.0,2021.0,2.0
Norway,2021.0,NOR,4312.0,2021.0,1586440.0
Oman,2021.0,OMN,302499.0,0.0,0.0
Pakistan,2021.0,PAK,59434512.0,2021.0,134016.0
Palestine,2021.0,PSE,6.0,0.0,0.0
Panama,2021.0,PAN,2498989.0,2021.0,1066795.0
Papua New Guinea,2021.0,PNG,92840.0,0.0,0.0
Paraguay,2021.0,PRY,115226732.0,2021.0,31010991.0
Peru,2021.0,PER,172116942.0,2021.0,691863.0
Philippines,2021.0,PHL,3521697.0,2021.0,7163.0
Pitcairn,2021.0,PCN,5.0,0.0,0.0
Poland,2021.0,POL,1895005.0,2021.0,7524680.0
Portugal,2021.0,PRT,19870986.0,2021.0,3358498.0
Puerto Rico,2021.0,PRI,1277063.0,2021.0,6596233.0
Qatar,2021.0,QAT,1327906.0,0.0,0.0
Reunion,2021.0,REU,297173.0,0.0,0.0
Romania,2021.0,ROU,1823352.0,2021.0,5021.0
Russia,2021.0,RUS,9463486.0,2021.0,9062182.0
Saint Christopher and Nevis,2021.0,KNA,10.0,0.0,0.0
Saint Lucia,2021.0,LCA,5.0,0.0,0.0
Saint Vicent and the Granadines,2021.0,VCT,24531.0,0.0,0.0
Saudi Arabia,2021.0,SAU,45504674.0,0.0,0.0
Senegal,2021.0,SEN,6803082.0,0.0,0.0
Serbia,2021.0,SRB,240.0,2021.0,71170.0
Seychelles,2021.0,SYC,23.0,0.0,0.0
Sierra Leone,2021.0,SLE,158379.0,2021.0,1.0
Singapore,2021.0,SGP,41528886.0,2021.0,137027.0
Slovakia,2021.0,SVK,21.0,2021.0,1314.0
Slovenia,2021.0,SVN,1610960.0,2021.0,4203606.0
South Africa,2021.0,ZAF,159778704.0,2021.0,393857.0
South Korea,2021.0,KOR,329354308.0,2021.0,4107556.0
Spain,2021.0,ESP,318992706.0,2021.0,26283848.0
Sri Lanka,2021.0,LKA,1198202.0,2021.0,439.0
Sudan,2021.0,SDN,98765.0,0.0,0.0
Suriname,2021.0,SUR,512829.0,0.0,0.0
Swaziland,2021.0,SWZ,16.0,2021.0,1.0
Sweden,2021.0,SWE,17630867.0,2021.0,58234576.0
Switzerland,2021.0,CHE,5560750.0,2021.0,1837082.0
Taiwan,2021.0,TWN,270190019.0,2021.0,11760696.0
Tanzania,2021.0,TZA,791744.0,0.0,0.0
Thailand,2021.0,THA,57443409.0,2021.0,30560.0
Togo,2021.0,TGO,1851882.0,0.0,0.0
Trinidad and Tobago,2021.0,TTO,15673577.0,0.0,0.0
Tunisia,2021.0,TUN,2341801.0,2021.0,2231.0
Turkey,2021.0,TUR,316865841.0,2021.0,206838.0
Turkmenistan,0.0,TKM,0.0,2021.0,5.0
Uganda,2021.0,UGA,326780.0,2021.0,0.0
Ukraine,2021.0,UKR,3620913.0,2021.0,15099.0
United Arab Emirates,2021.0,ARE,253709141.0,2021.0,13660.0
United Kingdom,2021.0,GBR,282945591.0,2021.0,2480187.0
United States,2021.0,USA,2758313518.0,2021.0,275411804.0
Uruguay,2021.0,URY,66211409.0,2021.0,8511011.0
Vanuatu,2021.0,VUT,139.0,0.0,0.0
Venezuela,2021.0,VEN,7591032.0,2021.0,49701.0
Vietnam,2021.0,VNM,39895802.0,2021.0,234950.0
Yemen,2021.0,YEM,1239873.0,0.0,0.0
Zambia,2021.0,ZMB,320.0,2021.0,1050.0
Zimbabwe,2021.0,ZWE,441084.0,0.0,0.0
